split,idx,label,pkl_path
val,313,36,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/313.pkl
val,314,36,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/314.pkl
val,316,36,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/316.pkl
val,315,36,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/315.pkl
val,317,36,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/317.pkl
val,319,36,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/319.pkl
val,318,36,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/318.pkl
val,320,36,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/320.pkl
val,321,31,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/321.pkl
val,322,31,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/322.pkl
val,323,31,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/323.pkl
val,324,31,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/324.pkl
val,325,31,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/325.pkl
val,326,31,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/326.pkl
val,327,31,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/327.pkl
val,328,31,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/328.pkl
val,329,31,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/329.pkl
val,330,31,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/330.pkl
val,331,31,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/331.pkl
val,332,30,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/332.pkl
val,333,30,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/333.pkl
val,334,30,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/334.pkl
val,335,30,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/335.pkl
val,336,30,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/336.pkl
val,337,30,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/337.pkl
val,338,30,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/338.pkl
val,339,30,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/339.pkl
val,341,30,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/341.pkl
val,340,30,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/340.pkl
val,342,35,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/342.pkl
val,343,35,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/343.pkl
val,344,35,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/344.pkl
val,345,35,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/345.pkl
val,346,35,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/346.pkl
val,347,35,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/347.pkl
val,350,35,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/350.pkl
val,348,35,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/348.pkl
val,349,35,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/349.pkl
val,351,35,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/351.pkl
val,353,34,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/353.pkl
val,352,34,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/352.pkl
val,354,34,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/354.pkl
val,356,34,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/356.pkl
val,357,34,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/357.pkl
val,358,34,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/358.pkl
val,355,34,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/355.pkl
val,359,34,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/359.pkl
val,360,34,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/360.pkl
val,362,32,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/362.pkl
val,361,34,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/361.pkl
val,365,32,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/365.pkl
val,364,32,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/364.pkl
val,366,32,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/366.pkl
val,363,32,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/363.pkl
val,367,32,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/367.pkl
val,368,32,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/368.pkl
val,369,32,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/369.pkl
val,370,32,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/370.pkl
val,372,32,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/372.pkl
val,373,33,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/373.pkl
val,371,32,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/371.pkl
val,374,33,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/374.pkl
val,375,33,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/375.pkl
val,376,33,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/376.pkl
val,377,33,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/377.pkl
val,378,33,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/378.pkl
val,379,33,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/379.pkl
val,381,33,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/381.pkl
val,380,33,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/380.pkl
val,382,33,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/382.pkl
val,383,37,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/383.pkl
val,384,37,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/384.pkl
val,385,37,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/385.pkl
val,386,37,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/386.pkl
val,387,37,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/387.pkl
val,388,37,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/388.pkl
val,389,37,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/389.pkl
val,390,37,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/390.pkl
val,391,37,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/391.pkl
val,392,37,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/392.pkl
val,393,38,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/393.pkl
val,394,38,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/394.pkl
val,395,38,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/395.pkl
val,396,38,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/396.pkl
val,398,38,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/398.pkl
val,397,38,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/397.pkl
val,399,38,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/399.pkl
val,400,38,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/400.pkl
val,401,38,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/401.pkl
val,402,38,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/402.pkl
val,403,39,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/403.pkl
val,405,39,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/405.pkl
val,404,39,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/404.pkl
val,406,39,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/406.pkl
val,407,39,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/407.pkl
val,408,39,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/408.pkl
val,410,39,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/410.pkl
val,409,39,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/409.pkl
val,411,39,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/411.pkl
val,412,39,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/412.pkl
val,413,40,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/413.pkl
val,414,40,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/414.pkl
val,415,40,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/415.pkl
val,416,40,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/416.pkl
val,417,40,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/417.pkl
val,418,40,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/418.pkl
val,419,40,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/419.pkl
val,420,40,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/420.pkl
val,421,40,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/421.pkl
val,422,40,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/422.pkl
val,423,41,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/423.pkl
val,424,41,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/424.pkl
val,425,41,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/425.pkl
val,426,41,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/426.pkl
val,428,41,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/428.pkl
val,427,41,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/427.pkl
val,429,41,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/429.pkl
val,430,41,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/430.pkl
val,431,41,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/431.pkl
val,432,41,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/432.pkl
val,433,42,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/433.pkl
val,434,42,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/434.pkl
val,435,42,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/435.pkl
val,436,42,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/436.pkl
val,437,42,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/437.pkl
val,438,42,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/438.pkl
val,439,42,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/439.pkl
val,441,42,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/441.pkl
val,440,42,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/440.pkl
val,442,42,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/442.pkl
val,443,42,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/443.pkl
val,444,43,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/444.pkl
val,445,43,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/445.pkl
val,446,43,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/446.pkl
val,447,43,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/447.pkl
val,449,43,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/449.pkl
val,448,43,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/448.pkl
val,451,43,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/451.pkl
val,450,43,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/450.pkl
val,452,43,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/452.pkl
val,453,43,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/453.pkl
val,454,44,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/454.pkl
val,455,44,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/455.pkl
val,456,44,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/456.pkl
val,457,44,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/457.pkl
val,458,44,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/458.pkl
val,459,44,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/459.pkl
val,460,44,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/460.pkl
val,461,44,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/461.pkl
val,462,44,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/462.pkl
val,463,44,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/463.pkl
val,464,44,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/464.pkl
val,465,44,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/465.pkl
val,467,45,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/467.pkl
val,466,45,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/466.pkl
val,468,45,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/468.pkl
val,469,45,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/469.pkl
val,470,45,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/470.pkl
val,471,45,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/471.pkl
val,472,45,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/472.pkl
val,473,45,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/473.pkl
val,474,45,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/474.pkl
val,475,45,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/475.pkl
val,476,45,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/476.pkl
val,477,46,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/477.pkl
val,478,46,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/478.pkl
val,479,46,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/479.pkl
val,480,46,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/480.pkl
val,481,46,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/481.pkl
val,482,46,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/482.pkl
val,483,46,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/483.pkl
val,484,46,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/484.pkl
val,485,46,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/485.pkl
val,486,46,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/486.pkl
val,487,47,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/487.pkl
val,488,47,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/488.pkl
val,489,47,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/489.pkl
val,490,47,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/490.pkl
val,491,47,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/491.pkl
val,492,47,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/492.pkl
val,493,47,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/493.pkl
val,494,47,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/494.pkl
val,495,47,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/495.pkl
val,496,47,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/496.pkl
val,497,48,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/497.pkl
val,498,48,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/498.pkl
val,499,48,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/499.pkl
val,500,48,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/500.pkl
val,501,48,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/501.pkl
val,502,48,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/502.pkl
val,503,48,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/503.pkl
val,504,48,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/504.pkl
val,505,48,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/505.pkl
val,506,48,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/506.pkl
val,507,49,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/507.pkl
val,508,49,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/508.pkl
val,509,49,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/509.pkl
val,510,49,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/510.pkl
val,511,49,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/511.pkl
val,513,49,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/513.pkl
val,512,49,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/512.pkl
val,514,49,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/514.pkl
val,515,49,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/515.pkl
val,516,49,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/516.pkl
val,517,50,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/517.pkl
val,518,50,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/518.pkl
val,519,50,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/519.pkl
val,521,50,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/521.pkl
val,520,50,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/520.pkl
val,522,50,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/522.pkl
val,523,50,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/523.pkl
val,524,50,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/524.pkl
val,525,50,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/525.pkl
val,526,50,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/526.pkl
val,527,50,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/527.pkl
val,528,51,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/528.pkl
val,529,51,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/529.pkl
val,530,51,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/530.pkl
val,531,51,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/531.pkl
val,532,51,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/532.pkl
val,533,51,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/533.pkl
val,534,51,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/534.pkl
val,535,51,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/535.pkl
val,536,51,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/536.pkl
val,537,51,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/537.pkl
val,538,51,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/538.pkl
val,539,52,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/539.pkl
val,540,52,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/540.pkl
val,541,52,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/541.pkl
val,542,52,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/542.pkl
val,543,52,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/543.pkl
val,544,52,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/544.pkl
val,545,52,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/545.pkl
val,546,52,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/546.pkl
val,547,52,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/547.pkl
val,548,52,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/548.pkl
val,550,53,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/550.pkl
val,549,53,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/549.pkl
val,551,53,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/551.pkl
val,553,53,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/553.pkl
val,552,53,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/552.pkl
val,554,53,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/554.pkl
val,555,53,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/555.pkl
val,556,53,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/556.pkl
val,557,53,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/557.pkl
val,558,53,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/558.pkl
val,559,53,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/559.pkl
val,560,53,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/560.pkl
val,561,54,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/561.pkl
val,562,54,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/562.pkl
val,563,54,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/563.pkl
val,564,54,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/564.pkl
val,566,54,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/566.pkl
val,565,54,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/565.pkl
val,567,54,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/567.pkl
val,568,54,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/568.pkl
val,569,54,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/569.pkl
val,570,54,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/570.pkl
val,571,54,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/571.pkl
val,572,55,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/572.pkl
val,573,55,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/573.pkl
val,575,55,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/575.pkl
val,574,55,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/574.pkl
val,576,55,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/576.pkl
val,577,55,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/577.pkl
val,578,55,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/578.pkl
val,579,55,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/579.pkl
val,580,55,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/580.pkl
val,581,55,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/581.pkl
val,582,55,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/val/582.pkl
test,7,3,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/test/7.pkl
test,4,3,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/test/4.pkl
test,5,3,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/test/5.pkl
test,1,3,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/test/1.pkl
test,3,3,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/test/3.pkl
test,2,3,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/test/2.pkl
test,6,3,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/test/6.pkl
test,0,3,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/test/0.pkl
test,8,3,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/test/8.pkl
test,12,4,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/test/12.pkl
test,11,4,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/test/11.pkl
test,10,4,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/test/10.pkl
test,9,4,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/test/9.pkl
test,15,4,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/test/15.pkl
test,13,4,/home/jonathangois/Documentos/Libras_2026/data/libras_ufop_landmarks/test/13.pkl
